OrderID,OrderDate,Region,Salesperson,Category,Product,Units,UnitPrice,Revenue,CustomerType
ORD00307,19-02-2024,East,Sneha,Electronics,Phone,8,1465.19,11721.52,Wholesale
ORD00308,09-07-2025,West,Meena,Electronics,Phone,34,1668.81,56739.54,Wholesale
ORD00309,21-11-2024,East,Divya,Grocery,Milk,21,1851.05,38872.05,Retail
ORD00310,27-06-2025,North,Karthik,Furniture,Chair,47,1405.92,66078.24,Wholesale
ORD00311,13-11-2024,West,Divya,Furniture,Cabinet,34,1334.75,45381.5,Wholesale
ORD00312,22-03-2025,West,Rahul,Furniture,Table,28,1557.17,43600.76,Retail
ORD00313,17-10-2024,South,Meena,Electronics,Monitor,9,875.86,7882.74,Retail
ORD00314,08-07-2024,West,Divya,Furniture,Cabinet,48,245.17,11768.16,Retail
ORD00315,19-12-2025,North,Karthik,Furniture,Table,2,1883.47,3766.94,Wholesale
ORD00316,09-12-2025,West,Sneha,Grocery,Oil,40,1890.49,75619.6,Retail
ORD00317,24-03-2024,East,Priya,Grocery,Milk,48,655.97,31486.56,Retail
ORD00318,21-07-2024,North,Meena,Clothing,Jacket,31,419.75,13012.25,Wholesale
ORD00319,19-11-2024,North,Divya,Clothing,Jacket,16,1018.58,16297.28,Retail
ORD00320,11-12-2025,South,Priya,Furniture,Desk,15,67.78,1016.7,Wholesale
ORD00321,23-07-2024,North,Karthik,Clothing,Jeans,24,1636.84,39284.16,Wholesale
ORD00322,23-04-2024,South,Amit,Clothing,Shirt,17,387.53,6588.01,Wholesale
ORD00323,27-09-2024,North,Sneha,Clothing,Jeans,26,911.76,23705.76,Wholesale
ORD00324,20-04-2024,East,Rahul,Clothing,Shoes,34,1632.6,55508.4,Retail
ORD00325,14-11-2024,East,Sneha,Electronics,Laptop,6,485.22,2911.32,Wholesale
ORD00326,29-08-2025,West,Rahul,Grocery,Sugar,26,954.15,24807.9,Wholesale
ORD00327,13-02-2024,South,Karthik,Furniture,Desk,7,1371.09,9597.63,Retail
ORD00328,14-06-2024,West,Karthik,Furniture,Desk,20,1090.24,21804.8,Wholesale
ORD00329,03-08-2025,South,Priya,Furniture,Chair,46,413.13,19003.98,Wholesale
ORD00330,11-12-2024,East,Meena,Electronics,Monitor,39,720.16,28086.24,Retail
ORD00331,31-08-2025,South,Rahul,Furniture,Cabinet,33,1902.96,62797.68,Retail
ORD00332,05-07-2025,West,Amit,Electronics,Monitor,49,1645.82,80645.18,Retail
ORD00333,19-07-2024,North,Arjun,Furniture,Table,41,811.23,33260.43,Retail
ORD00334,17-06-2024,North,Rahul,Electronics,Phone,43,879.52,37819.36,Wholesale
ORD00335,29-01-2024,South,Arjun,Grocery,Sugar,23,476.57,10961.11,Wholesale
ORD00336,13-01-2024,West,Meena,Electronics,Laptop,19,819.88,15577.72,Retail
ORD00337,10-08-2025,West,Rahul,Clothing,Shirt,45,1985.04,89326.8,Retail
ORD00338,30-10-2025,West,Divya,Electronics,Tablet,28,417.05,11677.4,Retail
ORD00339,12-08-2025,East,Priya,Grocery,Sugar,15,867.06,13005.9,Retail
ORD00340,25-05-2025,West,Karthik,Electronics,Laptop,28,570.96,15986.88,Retail
ORD00341,28-02-2025,North,Amit,Electronics,Monitor,6,469.22,2815.32,Retail
ORD00342,04-04-2025,South,Rahul,Furniture,Chair,3,1232.24,3696.72,Retail
ORD00343,22-06-2025,South,Sneha,Grocery,Milk,43,580.2,24948.6,Wholesale
ORD00344,04-03-2025,East,Arjun,Grocery,Oil,18,726.62,13079.16,Wholesale
ORD00345,22-04-2024,North,Rahul,Furniture,Cabinet,44,1882.37,82824.28,Retail
ORD00346,29-10-2024,West,Amit,Electronics,Laptop,3,131.64,394.92,Retail
ORD00347,11-03-2024,East,Priya,Furniture,Table,26,1163.14,30241.64,Wholesale
ORD00348,29-05-2025,East,Sneha,Furniture,Cabinet,15,456.89,6853.35,Retail
ORD00349,22-04-2024,North,Priya,Grocery,Oil,15,682.64,10239.6,Retail
ORD00350,15-12-2024,East,Meena,Furniture,Table,13,1459.06,18967.78,Retail
ORD00351,20-05-2025,North,Divya,Grocery,Rice,8,1554.69,12437.52,Retail
ORD00352,23-11-2025,South,Priya,Grocery,Oil,7,433.4,3033.8,Retail
ORD00353,27-05-2025,North,Arjun,Clothing,Jeans,38,468.47,17801.86,Retail
ORD00354,02-08-2025,South,Rahul,Electronics,Monitor,45,1404.67,63210.15,Wholesale
ORD00355,31-05-2024,West,Priya,Furniture,Chair,20,733.03,14660.6,Wholesale
ORD00356,13-03-2024,North,Sneha,Grocery,Oil,6,281.57,1689.42,Retail
ORD00357,08-10-2024,North,Rahul,Furniture,Chair,4,97.02,388.08,Retail
ORD00358,08-12-2024,East,Amit,Electronics,Tablet,28,1725.6,48316.8,Retail
ORD00359,26-11-2025,West,Rahul,Electronics,Laptop,47,1474.61,69306.67,Wholesale
ORD00360,10-11-2025,East,Amit,Clothing,Jeans,34,1578.41,53665.94,Wholesale
ORD00361,08-01-2024,North,Divya,Electronics,Phone,48,1000.31,48014.88,Retail
ORD00362,25-01-2025,North,Priya,Electronics,Phone,28,971.72,27208.16,Retail
ORD00363,30-11-2024,South,Priya,Electronics,Phone,24,550.84,13220.16,Wholesale
ORD00364,11-10-2024,North,Amit,Clothing,Shoes,43,54.05,2324.15,Retail
ORD00365,15-01-2024,North,Meena,Clothing,Shoes,30,1509.47,45284.1,Retail
ORD00366,09-07-2025,South,Amit,Grocery,Oil,39,1146.97,44731.83,Retail
ORD00367,11-11-2024,North,Priya,Clothing,Shoes,50,1000.86,50043,Retail
ORD00368,30-03-2025,East,Karthik,Electronics,Phone,6,1111.02,6666.12,Wholesale
ORD00369,04-02-2024,East,Priya,Furniture,Cabinet,2,1163.46,2326.92,Wholesale
ORD00370,14-01-2024,West,Divya,Grocery,Rice,33,573.2,18915.6,Wholesale
ORD00371,05-07-2024,North,Sneha,Clothing,Jacket,35,392.95,13753.25,Retail
ORD00372,23-02-2025,East,Meena,Furniture,Desk,21,1451.39,30479.19,Retail
ORD00373,05-01-2024,East,Rahul,Grocery,Sugar,30,1442.14,43264.2,Wholesale
ORD00374,16-08-2024,East,Amit,Furniture,Table,41,983.04,40304.64,Retail
ORD00375,09-08-2024,West,Meena,Furniture,Desk,23,428.18,9848.14,Wholesale
ORD00376,01-08-2025,East,Amit,Clothing,Shoes,37,1396.36,51665.32,Wholesale
ORD00377,31-07-2025,West,Karthik,Furniture,Table,39,151.51,5908.89,Wholesale
ORD00378,12-02-2025,East,Meena,Electronics,Laptop,4,1758.99,7035.96,Retail
ORD00379,29-09-2024,West,Priya,Furniture,Chair,44,1977.84,87024.96,Wholesale
ORD00380,05-01-2025,West,Meena,Furniture,Chair,36,643.77,23175.72,Retail
ORD00381,01-08-2025,West,Sneha,Electronics,Phone,32,352.43,11277.76,Retail
ORD00382,06-02-2024,South,Priya,Clothing,Jeans,11,1247.76,13725.36,Retail
ORD00383,06-11-2025,West,Sneha,Grocery,Sugar,13,1444.73,18781.49,Retail
ORD00384,19-11-2024,West,Meena,Clothing,Jacket,34,1793.43,60976.62,Wholesale
ORD00385,10-09-2025,South,Sneha,Clothing,Jacket,18,977.55,17595.9,Retail
ORD00386,11-09-2024,East,Sneha,Grocery,Sugar,14,401.71,5623.94,Retail
ORD00387,04-08-2025,South,Amit,Grocery,Rice,4,138.56,554.24,Wholesale
ORD00388,20-06-2025,South,Priya,Furniture,Desk,4,1939.53,7758.12,Retail
ORD00389,13-08-2025,West,Arjun,Electronics,Monitor,10,1158.08,11580.8,Wholesale
ORD00390,10-09-2025,East,Priya,Clothing,Jacket,4,1052,4208,Retail
ORD00391,11-06-2025,West,Meena,Furniture,Table,38,1410.63,53603.94,Retail
ORD00392,06-08-2025,North,Arjun,Grocery,Milk,45,1948.09,87664.05,Retail
ORD00393,29-09-2025,South,Karthik,Electronics,Laptop,7,1948.05,13636.35,Wholesale
ORD00394,08-09-2025,North,Meena,Furniture,Chair,25,1890.86,47271.5,Wholesale
ORD00395,23-05-2024,East,Sneha,Furniture,Table,20,888.75,17775,Wholesale
ORD00396,11-05-2025,South,Arjun,Clothing,Shirt,33,362.91,11976.03,Wholesale
ORD00397,04-08-2024,North,Divya,Clothing,Jacket,3,1455.25,4365.75,Retail
ORD00398,25-02-2025,South,Priya,Electronics,Phone,30,1706.52,51195.6,Wholesale
ORD00399,24-03-2025,West,Sneha,Grocery,Oil,7,77.38,541.66,Retail
ORD00400,12-09-2024,South,Amit,Furniture,Table,33,904.63,29852.79,Retail
ORD00401,12-10-2024,East,Sneha,Clothing,Jeans,31,194.05,6015.55,Wholesale
ORD00402,29-11-2024,North,Divya,Furniture,Desk,33,816.14,26932.62,Wholesale
ORD00403,05-12-2025,South,Priya,Electronics,Tablet,41,1318.84,54072.44,Retail
ORD00404,10-04-2025,South,Sneha,Grocery,Rice,17,1018.02,17306.34,Wholesale
ORD00405,08-11-2025,North,Priya,Grocery,Milk,46,1807.98,83167.08,Wholesale
ORD00406,01-01-2024,North,Karthik,Electronics,Phone,39,1052.1,41031.9,Retail
ORD00407,05-02-2025,South,Arjun,Clothing,Jacket,20,1328.56,26571.2,Retail
ORD00408,16-11-2025,South,Sneha,Grocery,Rice,43,544.1,23396.3,Wholesale
ORD00409,14-09-2024,West,Karthik,Electronics,Monitor,45,672.07,30243.15,Retail
ORD00410,19-02-2024,East,Divya,Electronics,Phone,42,1099.11,46162.62,Wholesale
ORD00411,10-08-2024,South,Amit,Electronics,Tablet,11,1531.52,16846.72,Wholesale
ORD00412,11-09-2025,East,Meena,Electronics,Tablet,29,561.07,16271.03,Retail
ORD00413,26-05-2024,East,Sneha,Furniture,Desk,50,1562.77,78138.5,Retail
ORD00414,13-05-2024,East,Rahul,Electronics,Laptop,20,416.76,8335.2,Retail
ORD00415,31-03-2024,West,Karthik,Furniture,Chair,15,210.41,3156.15,Retail
ORD00416,10-01-2024,East,Amit,Grocery,Oil,30,84.43,2532.9,Retail
ORD00417,25-01-2025,North,Arjun,Electronics,Tablet,48,746.46,35830.08,Wholesale
ORD00418,31-08-2024,South,Priya,Electronics,Laptop,6,913.7,5482.2,Wholesale
ORD00419,17-10-2024,North,Arjun,Electronics,Tablet,1,785.7,785.7,Retail
ORD00420,08-04-2024,West,Karthik,Electronics,Phone,3,296.33,888.99,Retail
ORD00421,05-06-2024,West,Meena,Electronics,Tablet,43,1745.67,75063.81,Wholesale
ORD00422,06-02-2024,South,Karthik,Clothing,Jeans,21,421.77,8857.17,Wholesale
ORD00423,18-04-2025,East,Arjun,Electronics,Tablet,21,1391.54,29222.34,Retail
ORD00424,28-01-2024,East,Rahul,Electronics,Laptop,33,1136.7,37511.1,Wholesale
ORD00425,11-04-2025,West,Amit,Clothing,Shirt,41,768.85,31522.85,Retail
ORD00426,30-03-2024,South,Priya,Clothing,Shirt,31,655.16,20309.96,Wholesale
ORD00427,26-03-2025,East,Karthik,Electronics,Monitor,23,861.59,19816.57,Wholesale
ORD00428,02-04-2025,East,Rahul,Electronics,Laptop,49,351.17,17207.33,Retail
ORD00429,13-08-2024,West,Meena,Furniture,Desk,7,449.12,3143.84,Wholesale
ORD00430,17-10-2024,West,Amit,Clothing,Shirt,16,1165.94,18655.04,Retail
ORD00431,16-09-2025,South,Amit,Grocery,Sugar,37,963.01,35631.37,Wholesale
ORD00432,21-11-2025,East,Amit,Grocery,Sugar,44,1274.24,56066.56,Retail
ORD00433,13-06-2024,West,Priya,Electronics,Laptop,50,1766.96,88348,Wholesale
ORD00434,26-10-2025,South,Arjun,Furniture,Table,44,1725.38,75916.72,Retail
ORD00435,05-03-2024,West,Rahul,Electronics,Phone,39,1337.93,52179.27,Retail
ORD00436,26-10-2024,East,Arjun,Electronics,Tablet,29,732.51,21242.79,Retail
ORD00437,29-04-2025,West,Karthik,Electronics,Monitor,10,1950.08,19500.8,Wholesale
ORD00438,21-09-2024,South,Amit,Furniture,Cabinet,50,302.48,15124,Retail
ORD00439,29-06-2024,West,Arjun,Electronics,Laptop,50,648.46,32423,Wholesale
ORD00440,11-08-2025,South,Meena,Clothing,Jeans,9,1968.71,17718.39,Wholesale
ORD00441,20-06-2025,East,Divya,Clothing,Jacket,20,535.49,10709.8,Retail
ORD00442,12-02-2025,East,Meena,Grocery,Oil,10,447.42,4474.2,Retail
ORD00443,10-02-2024,West,Sneha,Furniture,Table,20,1734.32,34686.4,Retail
ORD00444,09-07-2025,South,Karthik,Furniture,Table,46,741.98,34131.08,Wholesale
ORD00445,20-09-2024,South,Divya,Grocery,Rice,30,1977.54,59326.2,Wholesale
ORD00446,07-02-2024,East,Priya,Furniture,Chair,2,1248.55,2497.1,Wholesale
ORD00447,14-05-2024,North,Priya,Clothing,Shirt,40,1154.73,46189.2,Retail
ORD00448,22-10-2025,South,Arjun,Furniture,Chair,10,940.63,9406.3,Wholesale
ORD00449,16-08-2025,East,Sneha,Grocery,Milk,34,1542.2,52434.8,Retail
ORD00450,06-11-2024,South,Rahul,Furniture,Table,48,64.45,3093.6,Retail
ORD00451,17-06-2024,South,Meena,Clothing,Jeans,21,230.8,4846.8,Wholesale
ORD00452,28-04-2025,West,Priya,Furniture,Table,43,822.74,35377.82,Retail
ORD00453,10-02-2025,West,Rahul,Furniture,Desk,4,620.69,2482.76,Wholesale
ORD00454,20-02-2025,East,Divya,Furniture,Chair,26,1142.43,29703.18,Wholesale
ORD00455,04-12-2024,West,Arjun,Furniture,Table,13,1451.28,18866.64,Wholesale
ORD00456,09-12-2025,East,Meena,Furniture,Chair,49,616.36,30201.64,Wholesale
ORD00457,01-05-2025,East,Rahul,Furniture,Desk,15,457.13,6856.95,Wholesale
ORD00458,23-04-2024,East,Arjun,Grocery,Sugar,11,1107.72,12184.92,Wholesale
ORD00459,25-12-2024,East,Meena,Furniture,Desk,22,134.46,2958.12,Wholesale
ORD00460,18-08-2025,South,Divya,Electronics,Tablet,17,1384.06,23529.02,Wholesale
ORD00461,10-02-2024,East,Divya,Electronics,Laptop,29,724.91,21022.39,Retail
ORD00462,07-09-2024,West,Amit,Furniture,Chair,39,509.8,19882.2,Wholesale
ORD00463,16-05-2024,East,Arjun,Electronics,Tablet,27,10.24,276.48,Wholesale
ORD00464,02-07-2025,South,Sneha,Grocery,Oil,25,145.35,3633.75,Wholesale
ORD00465,13-01-2024,East,Meena,Clothing,Jacket,41,853.19,34980.79,Wholesale
ORD00466,05-03-2025,South,Divya,Clothing,Jeans,8,316.32,2530.56,Wholesale
ORD00467,08-10-2025,West,Sneha,Furniture,Desk,44,1715.45,75479.8,Retail
ORD00468,22-12-2025,South,Meena,Furniture,Table,17,755.31,12840.27,Wholesale
ORD00469,05-10-2024,West,Priya,Clothing,Jacket,17,1276.16,21694.72,Wholesale
ORD00470,31-05-2024,West,Divya,Grocery,Sugar,45,1417.13,63770.85,Wholesale
ORD00471,13-06-2025,South,Sneha,Furniture,Table,27,1262.17,34078.59,Retail
ORD00472,25-02-2025,South,Amit,Grocery,Milk,13,276.15,3589.95,Retail
ORD00473,17-09-2025,South,Divya,Grocery,Sugar,17,1200.92,20415.64,Wholesale
ORD00474,01-10-2025,East,Divya,Grocery,Oil,3,821.78,2465.34,Wholesale
ORD00475,07-11-2025,South,Karthik,Clothing,Jeans,6,393.05,2358.3,Wholesale
ORD00476,13-12-2024,East,Priya,Grocery,Milk,6,1752.58,10515.48,Wholesale
ORD00477,23-06-2024,East,Sneha,Grocery,Milk,16,236.55,3784.8,Wholesale
ORD00478,15-11-2025,North,Rahul,Clothing,Jacket,33,1218.56,40212.48,Wholesale
ORD00479,16-06-2024,West,Divya,Furniture,Chair,41,1889.45,77467.45,Wholesale
ORD00480,13-09-2025,South,Divya,Grocery,Sugar,12,1451,17412,Retail
ORD00481,20-07-2024,West,Amit,Furniture,Chair,4,1334.31,5337.24,Wholesale
ORD00482,05-10-2024,East,Divya,Clothing,Shirt,19,1186.34,22540.46,Retail
ORD00483,20-01-2024,West,Rahul,Grocery,Oil,13,1579.86,20538.18,Retail
ORD00484,04-03-2025,West,Rahul,Clothing,Jeans,23,664.11,15274.53,Retail
ORD00485,07-08-2024,South,Sneha,Furniture,Table,13,1035.48,13461.24,Wholesale
ORD00486,24-04-2025,North,Divya,Clothing,Shirt,45,1792.08,80643.6,Retail
ORD00487,31-10-2024,South,Amit,Electronics,Laptop,32,319.63,10228.16,Wholesale
ORD00488,19-09-2024,East,Sneha,Electronics,Tablet,34,547.87,18627.58,Retail
ORD00489,05-01-2025,West,Priya,Clothing,Jacket,22,1852.15,40747.3,Retail
ORD00490,26-09-2024,North,Meena,Clothing,Shirt,40,1343.43,53737.2,Wholesale
ORD00491,17-03-2024,East,Divya,Clothing,Shoes,26,1733.74,45077.24,Wholesale
ORD00492,14-06-2024,West,Priya,Grocery,Rice,6,1666.05,9996.3,Retail
ORD00493,19-09-2024,East,Rahul,Electronics,Tablet,22,1049.91,23098.02,Retail
ORD00494,05-01-2024,East,Meena,Grocery,Oil,1,304.77,304.77,Retail
ORD00495,26-05-2024,South,Karthik,Electronics,Laptop,13,395.41,5140.33,Retail
ORD00496,26-07-2024,South,Rahul,Electronics,Laptop,28,641.08,17950.24,Wholesale
ORD00497,17-05-2025,South,Amit,Electronics,Monitor,8,819.71,6557.68,Wholesale
ORD00498,26-10-2024,North,Sneha,Grocery,Rice,3,78.04,234.12,Retail
ORD00499,20-04-2025,West,Meena,Grocery,Milk,37,672.51,24882.87,Wholesale
ORD00500,08-01-2024,North,Rahul,Clothing,Shoes,3,1736.89,5210.67,Retail
ORD00501,24-10-2025,West,Priya,Electronics,Phone,15,1584.68,23770.2,Retail
ORD00502,26-07-2025,East,Divya,Electronics,Phone,41,617.44,25315.04,Retail
ORD00503,16-02-2025,West,Arjun,Electronics,Monitor,27,528.1,14258.7,Retail
ORD00504,12-11-2024,East,Sneha,Electronics,Monitor,16,68.9,1102.4,Wholesale
ORD00505,26-09-2024,North,Karthik,Grocery,Oil,38,1221.95,46434.1,Wholesale
ORD00506,01-01-2025,East,Rahul,Grocery,Sugar,5,1247.87,6239.35,Retail
ORD00507,10-07-2025,East,Divya,Clothing,Jacket,30,556.36,16690.8,Wholesale
ORD00508,14-07-2024,North,Rahul,Clothing,Shirt,26,1600.19,41604.94,Wholesale
ORD00509,14-08-2024,South,Divya,Electronics,Monitor,47,235.42,11064.74,Wholesale
ORD00510,12-12-2024,East,Meena,Electronics,Laptop,1,1957.03,1957.03,Retail
ORD00511,17-08-2025,North,Karthik,Electronics,Tablet,21,565.46,11874.66,Wholesale
ORD00512,18-11-2024,East,Rahul,Furniture,Chair,50,656.63,32831.5,Retail
ORD00513,25-07-2024,South,Amit,Furniture,Cabinet,4,457.3,1829.2,Wholesale
ORD00514,24-01-2024,East,Arjun,Clothing,Shirt,39,1047.32,40845.48,Retail
ORD00515,26-10-2024,West,Meena,Clothing,Jeans,9,353.97,3185.73,Retail
ORD00516,23-02-2025,West,Arjun,Electronics,Monitor,50,1626.5,81325,Wholesale
ORD00517,29-06-2024,North,Meena,Furniture,Table,17,514.68,8749.56,Wholesale
ORD00518,18-08-2025,North,Amit,Clothing,Shirt,39,1716.72,66952.08,Wholesale
ORD00519,19-05-2025,West,Rahul,Grocery,Oil,2,1344.09,2688.18,Wholesale
ORD00520,16-10-2025,West,Divya,Clothing,Jeans,13,1538.49,20000.37,Wholesale
ORD00521,20-04-2024,South,Arjun,Electronics,Phone,35,1722.47,60286.45,Retail
ORD00522,27-10-2024,West,Rahul,Electronics,Monitor,13,417.26,5424.38,Retail
ORD00523,30-09-2025,North,Rahul,Electronics,Phone,30,1260.39,37811.7,Wholesale
ORD00524,07-01-2024,East,Rahul,Grocery,Oil,46,1317.27,60594.42,Wholesale
ORD00525,14-09-2025,West,Meena,Electronics,Monitor,50,1221.7,61085,Wholesale
ORD00526,14-08-2025,North,Meena,Furniture,Cabinet,47,1227.93,57712.71,Wholesale
ORD00527,19-06-2025,West,Arjun,Grocery,Sugar,8,1010.94,8087.52,Retail
ORD00528,07-12-2024,South,Sneha,Furniture,Cabinet,19,1861.97,35377.43,Retail
ORD00529,17-10-2024,North,Arjun,Furniture,Table,38,581.39,22092.82,Retail
ORD00530,10-05-2025,South,Sneha,Furniture,Chair,28,138.59,3880.52,Wholesale
ORD00531,02-01-2025,South,Meena,Grocery,Milk,12,1091.62,13099.44,Retail
ORD00532,15-08-2024,South,Priya,Electronics,Monitor,28,573.92,16069.76,Wholesale
ORD00533,16-05-2024,South,Meena,Furniture,Cabinet,49,1236.03,60565.47,Wholesale
ORD00534,23-01-2025,West,Amit,Furniture,Table,4,1676.31,6705.24,Retail
ORD00535,07-10-2025,South,Sneha,Clothing,Shoes,10,1440.1,14401,Retail
ORD00536,20-11-2025,North,Meena,Electronics,Laptop,22,1508.06,33177.32,Retail
ORD00537,07-02-2025,West,Arjun,Grocery,Rice,36,25.69,924.84,Wholesale
ORD00538,18-09-2024,East,Meena,Clothing,Jacket,27,446.82,12064.14,Wholesale
ORD00539,17-01-2024,South,Karthik,Grocery,Oil,4,425.67,1702.68,Retail
ORD00540,02-10-2024,South,Amit,Electronics,Laptop,29,1824.66,52915.14,Retail
ORD00541,10-07-2024,East,Meena,Furniture,Cabinet,16,1513.32,24213.12,Wholesale
ORD00542,22-12-2025,South,Amit,Clothing,Shirt,37,1045.77,38693.49,Wholesale
ORD00543,24-02-2024,East,Divya,Electronics,Phone,4,392.32,1569.28,Retail
ORD00544,15-12-2025,South,Amit,Furniture,Table,26,147.72,3840.72,Wholesale
ORD00545,11-10-2024,West,Arjun,Grocery,Sugar,13,821.93,10685.09,Wholesale
ORD00546,27-09-2024,West,Arjun,Grocery,Rice,31,802.64,24881.84,Wholesale
ORD00547,13-04-2024,South,Meena,Grocery,Milk,12,1708.53,20502.36,Retail
ORD00548,03-08-2024,East,Priya,Grocery,Sugar,8,507.15,4057.2,Wholesale
ORD00549,24-06-2025,South,Karthik,Electronics,Laptop,12,349.37,4192.44,Wholesale
ORD00550,25-07-2025,West,Sneha,Electronics,Phone,29,802,23258,Retail
ORD00551,18-03-2024,East,Karthik,Grocery,Milk,33,559.36,18458.88,Retail
ORD00552,01-08-2025,South,Meena,Clothing,Shoes,36,850.4,30614.4,Wholesale
ORD00553,25-12-2025,South,Priya,Grocery,Sugar,8,1979.56,15836.48,Retail
ORD00554,22-01-2025,North,Divya,Grocery,Sugar,38,313.04,11895.52,Retail
ORD00555,16-04-2024,North,Karthik,Grocery,Milk,41,1816.49,74476.09,Wholesale
ORD00556,19-08-2025,South,Divya,Grocery,Oil,19,63.5,1206.5,Retail
ORD00557,21-09-2024,West,Meena,Electronics,Tablet,36,1584.14,57029.04,Wholesale
ORD00558,15-09-2025,North,Rahul,Grocery,Sugar,47,1428.76,67151.72,Retail
ORD00559,09-11-2024,East,Meena,Grocery,Sugar,45,1841.43,82864.35,Wholesale
ORD00560,02-02-2024,South,Priya,Grocery,Sugar,22,739.84,16276.48,Wholesale
ORD00561,27-09-2024,North,Rahul,Grocery,Oil,36,1805.7,65005.2,Wholesale
ORD00562,17-11-2024,East,Meena,Grocery,Milk,30,1972.19,59165.7,Retail
ORD00563,18-06-2024,South,Divya,Electronics,Laptop,24,720.97,17303.28,Wholesale
ORD00564,10-06-2024,North,Meena,Furniture,Chair,23,489.91,11267.93,Retail
ORD00565,02-03-2024,South,Rahul,Grocery,Oil,9,1443.45,12991.05,Retail
ORD00566,08-07-2024,West,Rahul,Electronics,Monitor,34,1711.82,58201.88,Retail
ORD00567,07-10-2025,South,Amit,Electronics,Monitor,30,506.15,15184.5,Wholesale
ORD00568,08-08-2024,South,Rahul,Electronics,Laptop,30,425.3,12759,Wholesale
ORD00569,09-08-2024,South,Priya,Clothing,Shirt,41,868.1,35592.1,Retail
ORD00570,17-03-2025,West,Karthik,Grocery,Oil,24,1967.12,47210.88,Wholesale
ORD00571,08-07-2025,West,Amit,Electronics,Laptop,17,1971.65,33518.05,Retail
ORD00572,03-08-2025,South,Arjun,Electronics,Tablet,13,481.83,6263.79,Wholesale
ORD00573,30-03-2024,South,Rahul,Furniture,Table,2,1015.56,2031.12,Retail
ORD00574,21-01-2025,East,Priya,Electronics,Tablet,29,1643.15,47651.35,Retail
ORD00575,18-01-2025,South,Priya,Clothing,Shoes,22,1928.77,42432.94,Wholesale
ORD00576,16-06-2025,North,Amit,Grocery,Milk,36,537.45,19348.2,Retail
ORD00577,06-01-2024,North,Meena,Furniture,Cabinet,23,614.98,14144.54,Wholesale
ORD00578,18-07-2025,East,Karthik,Clothing,Jacket,41,34.25,1404.25,Retail
ORD00579,08-05-2025,East,Rahul,Clothing,Shoes,28,794.57,22247.96,Wholesale
ORD00580,25-04-2025,East,Sneha,Furniture,Desk,35,529.07,18517.45,Retail
ORD00581,10-05-2024,East,Amit,Clothing,Shirt,1,1729.42,1729.42,Retail
ORD00582,28-12-2024,North,Rahul,Clothing,Jeans,33,1464.47,48327.51,Retail
ORD00583,12-10-2024,West,Meena,Grocery,Sugar,7,1786.56,12505.92,Wholesale
ORD00584,08-06-2025,West,Rahul,Grocery,Milk,14,1617.92,22650.88,Wholesale
ORD00585,17-01-2025,South,Rahul,Furniture,Table,45,561.95,25287.75,Wholesale
ORD00586,26-02-2025,West,Meena,Grocery,Sugar,49,1235.41,60535.09,Wholesale
ORD00587,08-10-2024,North,Karthik,Furniture,Chair,15,1691.12,25366.8,Wholesale
ORD00588,27-07-2024,West,Rahul,Clothing,Shirt,8,1238.24,9905.92,Retail
ORD00589,28-03-2024,West,Sneha,Furniture,Desk,31,833.44,25836.64,Retail
ORD00590,17-03-2024,West,Sneha,Electronics,Monitor,25,1965.17,49129.25,Retail
ORD00591,28-10-2025,North,Rahul,Electronics,Phone,28,437.04,12237.12,Retail
ORD00592,16-09-2024,West,Arjun,Electronics,Laptop,20,1361.34,27226.8,Wholesale
ORD00593,02-05-2024,West,Karthik,Electronics,Phone,4,844.27,3377.08,Wholesale
ORD00594,05-07-2025,South,Amit,Furniture,Chair,12,961.45,11537.4,Wholesale
ORD00595,18-02-2024,North,Priya,Electronics,Laptop,41,1119.16,45885.56,Wholesale
ORD00596,22-04-2025,West,Sneha,Electronics,Phone,35,1820.02,63700.7,Retail
